EQP_ID,SR_CODE,CNTRWK_NM,DIA_CODE,PIPE_PRESS,PLINE_LT,COMPET_DE,QLTY_GRADE,MIN_DPH,MAX_DPH,AVG_DPH,coordinates
30103062,S,2003년 분당지사 열배관공사,65,16,0.63,20040531,B,1.0,1.0,1.0,"[[127.1058153, 37.3695539, 42.05], [127.1058082, 37.3695537, 42.05]]"
30126110,R,분당사업소 열수송망 성능 보강공사(2단계),500,16,61.77,20231113,A,1.0,1.4,1.17,"[[127.1348802, 37.3788652, 51.997], [127.1348737, 37.3788608, 51.987], [127.1347711, 37.3787901, 52.044], [127.13467, 37.3787179, 52.205], [127.1345712, 37.3786436, 52.184], [127.1344725, 37.3785693, 52.138], [127.1343725, 37.3784959, 52.056], [127.1343689, 37.3784929, 52.067], [127.1343652, 37.3784898, 52.078]]"
30126910,S,2022년 분당사업소 열수송시설 유지보수공사,100,16,0.15,20240805,A,1.1,1.1,1.1,"[[127.138671, 37.4114386, 47.599], [127.1386727, 37.4114385, 47.615]]"
30125100,S,성남 수정·중원구 1단계 열수송관공사,600,16,24.05,20200807,A,0.4,1.6,0.93,"[[127.1357894, 37.4283388, 35.014], [127.1357963, 37.4283381, 34.953], [127.1358431, 37.4283355, 34.952], [127.1359785, 37.4283314, 34.981], [127.1360608, 37.428329, 35.075]]"
30111707,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),700,16,6.94,19951231,A,1.0,3.0,2.08,"[[127.109774, 37.364199, 38.759], [127.1097779, 37.3641365, 38.665]]"
30126782,S,분당사업소 열수송망 성능 보강공사(2단계),500,16,23.48,20231113,A,0.8,2.0,1.42,"[[127.1327794, 37.3772816, 49.037], [127.1327731, 37.3772869, 49.04], [127.1327442, 37.3773129, 49.04], [127.1327365, 37.37732, 49.058], [127.1327285, 37.3773204, 49.076], [127.1327197, 37.377314, 49.088], [127.1326731, 37.3772815, 48.953], [127.1326123, 37.3772438, 49.512], [127.1326023, 37.3772386, 49.516], [127.1326012, 37.3772326, 49.511], [127.132609, 37.3772246, 49.503], [127.1326148, 37.3772186, 49.465]]"
30110837,S,성남 분당지구 지역난방 열배관공사(제1공구),50,16,6.94,19931231,B,0.6,0.6,0.6,"[[127.1381269, 37.411063, 48.06], [127.138112, 37.4110016, 47.8]]"
30124701,S,2021년 성남 본시가지 열수송관공사,125,16,45.7,20220803,A,1.4,1.9,1.6,"[[127.1646613, 37.4427697, 112.079], [127.1646671, 37.442772, 112.085], [127.1647914, 37.4428179, 112.301], [127.1649134, 37.4428641, 112.167], [127.1650362, 37.4429109, 111.571], [127.1650786, 37.4429248, 111.534], [127.1650849, 37.4429281, 111.517], [127.1650867, 37.4429302, 111.476], [127.1650864, 37.4429329, 111.461], [127.1650831, 37.4429376, 111.347], [127.1650714, 37.4429571, 111.067], [127.1650676, 37.4429624, 111.095]]"
30126414,R,분당사업소 열수송망 성능 보강공사(2단계),150,16,18.15,20231113,A,0.5,1.1,0.7,"[[127.1452151, 37.36859, 78.591], [127.1452111, 37.3685849, 78.628], [127.1452073, 37.3685805, 78.639], [127.1452069, 37.3685782, 78.646], [127.1452081, 37.3685759, 78.649], [127.1452138, 37.3685726, 78.649], [127.1452328, 37.3685601, 78.63], [127.1452382, 37.3685562, 78.618], [127.1452393, 37.368554, 78.616], [127.1452388, 37.3685518, 78.606], [127.1452346, 37.3685474, 78.584], [127.1451558, 37.3684689, 78.273], [127.1451509, 37.368465, 78.26]]"
30119227,S,2001년도 분당지사 열배관공사(용인지역),50,16,0.66,20021130,A,0.9,1.5,1.2,"[[127.1074548, 37.3676816, 43.0277], [127.1074474, 37.3676814, 42.99]]"
30102694,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,5.51,19931231,B,1.1,1.1,1.1,"[[127.1324093, 37.3748831, 49.22], [127.1324234, 37.3748594, 49.3], [127.132398, 37.3748476, 49.3]]"
30125475,S,2021년 분당사업소 열수송망 개선공사,600,16,92.76,20230822,A,0.8,1.8,1.24,"[[127.1087563, 37.3555953, 44.497], [127.1087572, 37.3555866, 44.415], [127.1087741, 37.3554903, 44.45], [127.1087925, 37.3553828, 44.412], [127.1088106, 37.3552755, 44.5], [127.1088289, 37.355168, 44.685], [127.1088465, 37.3550607, 44.615], [127.1088609, 37.3549798, 44.333], [127.1088607, 37.3549712, 44.433], [127.1088648, 37.3549685, 44.402], [127.1088693, 37.3549668, 44.39], [127.1088759, 37.3549676, 44.257], [127.1089043, 37.3549687, 44.184], [127.1089985, 37.3549768, 43.845], [127.1090117, 37.3549778, 43.982], [127.1090262, 37.3549784, 44.444], [127.1090394, 37.3549788, 44.983], [127.1090474, 37.3549791, 45.11], [127.1090526, 37.3549806, 45.294], [127.1090562, 37.354985, 45.393], [127.1090562, 37.3549921, 45.393], [127.1090576, 37.3550213, 45.403], [127.1090576, 37.3550281, 45.364]]"
30124608,S,2021년 성남 본시가지 열수송관공사,500,16,11.68,20220803,A,0.4,1.3,0.75,"[[127.1595666, 37.4421466, 87.156], [127.15956, 37.4421571, 87.28], [127.1595544, 37.4421648, 87.5], [127.1595573, 37.4421709, 87.58], [127.1595679, 37.4421751, 87.501], [127.15961, 37.4421916, 87.681], [127.1596199, 37.4421962, 87.886], [127.1596217, 37.442202, 87.813], [127.1596177, 37.4422106, 87.627], [127.1596141, 37.442216, 87.493]]"
30126740,R,2022년 성남 본시가지 추가 및 성능 보강공사,150,16,21.46,20240313,A,0.8,1.5,1.2,"[[127.0670398, 37.3626077, 107.53], [127.067046, 37.3626078, 107.52], [127.0671728, 37.3626159, 106.72], [127.0671881, 37.3626169, 106.736], [127.0671918, 37.3626204, 106.684], [127.0671916, 37.3626261, 106.662], [127.0671901, 37.3626577, 106.252], [127.0671895, 37.362665, 106.251], [127.0671926, 37.3626674, 106.208], [127.0671997, 37.3626672, 106.227], [127.0672156, 37.3626679, 106.2], [127.0672195, 37.3626684, 106.191]]"
30126417,R,분당사업소 열수송망 성능 보강공사(2단계),350,16,2.83,20231113,A,1.8,2.7,2.36,"[[127.1153785, 37.3769193, 38.341], [127.1153851, 37.3769135, 38.335], [127.1153856, 37.37691, 38.474], [127.1153788, 37.3769051, 38.914], [127.1153738, 37.3769018, 39.16]]"
30126283,R,분당사업소 열수송망 성능 보강공사(2단계),600,16,87.14,20231113,A,0.4,1.8,1.36,"[[127.1261901, 37.3871396, 32.752], [127.1261843, 37.3871437, 32.8], [127.1261748, 37.3871514, 32.884], [127.1261689, 37.3871565, 32.943], [127.1261647, 37.3871584, 33.061], [127.1261595, 37.387158, 33.255], [127.1261531, 37.3871529, 33.618], [127.1261414, 37.3871438, 34.109], [127.1261288, 37.3871334, 34.041], [127.1260807, 37.3870956, 33.729], [127.126001, 37.3870376, 33.098], [127.1259939, 37.3870324, 33.053], [127.1259885, 37.3870317, 33.033], [127.1259828, 37.3870331, 33.02], [127.125977, 37.3870387, 33.025], [127.1258995, 37.3871083, 33.067], [127.1258086, 37.3871889, 32.991], [127.1257185, 37.3872697, 32.923], [127.1256284, 37.3873503, 32.899], [127.1256122, 37.387364, 32.802], [127.1255221, 37.3874442, 32.765], [127.1255187, 37.3874472, 32.7885], [127.1255152, 37.3874503, 32.812]]"
30102206,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,0.81,19931231,B,1.1,1.5,1.3,"[[127.116762, 37.3795238, 36.56], [127.1167682, 37.3795184, 36.5754]]"
30117536,R,성남 분당지구 지역난방 열배관공사(제1공구),80,16,15.32,19931231,A,0.8,1.5,1.27,"[[127.1276088, 37.3667393, 67.49], [127.1275669, 37.3667761, 67.2], [127.1276494, 37.3668337, 65.887]]"
30102569,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),250,16,2.34,19951231,A,1.8,1.8,1.8,"[[127.1072387, 37.3398206, 57.04], [127.1072125, 37.3398183, 57.142]]"
30119388,R,2001년도 분당지사 열배관공사(용인지역),250,16,26.69,20021130,A,1.0,1.4,1.3,"[[127.1073952, 37.3398929, 57.102], [127.107412, 37.3398925, 57.136], [127.1074166, 37.3398926, 57.155], [127.1074206, 37.3398944, 57.145], [127.1074224, 37.3398978, 57.144], [127.1074221, 37.339914, 57.154], [127.1074214, 37.3399889, 57.145], [127.107422, 37.3400909, 57.511], [127.1074209, 37.3401138, 57.503]]"
30106256,R,2001년도 분당지사 열배관공사(용인지역),250,16,7.62,20021130,A,1.4,1.8,1.47,"[[127.1073563, 37.3398537, 56.777], [127.107356, 37.3398887, 57.123], [127.1073578, 37.3398918, 57.137], [127.1073622, 37.3398932, 57.13], [127.1073808, 37.339893, 57.113], [127.1073952, 37.3398929, 57.102]]"
30106259,S,2001년도 분당지사 열배관공사(용인지역),250,16,6.49,20021130,B,1.4,1.8,1.47,"[[127.1073997, 37.3398863, 57.107], [127.1073808, 37.3398862, 57.13], [127.1073704, 37.3398859, 57.142], [127.1073664, 37.3398843, 57.147], [127.1073643, 37.3398808, 57.149], [127.1073647, 37.3398533, 56.762]]"
30119389,S,2001년도 분당지사 열배관공사(용인지역),250,16,27.19,20021130,A,0.9,1.4,1.3,"[[127.1074276, 37.3401098, 57.502], [127.1074285, 37.3400907, 57.611], [127.1074281, 37.3399899, 57.241], [127.1074295, 37.3399142, 57.15], [127.1074294, 37.3398912, 57.123], [127.1074276, 37.3398879, 57.129], [127.1074236, 37.3398861, 57.13], [127.1074123, 37.3398859, 57.132], [127.1073997, 37.3398863, 57.107]]"
30111811,R,분당지사 '97 추가사용자 열배관공사,200,16,7.79,19980930,A,1.6,1.9,1.83,"[[127.107292, 37.3398503, 56.793], [127.1072598, 37.3398501, 56.861], [127.1072438, 37.3398497, 56.954], [127.1072402, 37.339848, 56.979], [127.1072386, 37.3398452, 56.987], [127.107239, 37.3398351, 57.314], [127.1072387, 37.3398206, 57.04]]"
30119386,R,분당지사 '97 추가사용자 열배관공사,200,16,74.19,19980930,A,1.4,1.8,1.62,"[[127.1072968, 37.3404745, 57.07], [127.1073152, 37.3404748, 57.05], [127.1073319, 37.3404744, 56.667], [127.1073354, 37.3404732, 56.663], [127.1073368, 37.3404707, 56.644], [127.1073379, 37.3404136, 56.726], [127.1073389, 37.340355, 56.785], [127.1073401, 37.3402901, 56.807], [127.1073415, 37.3402007, 56.798], [127.1073408, 37.3401303, 56.858], [127.1073427, 37.3400079, 56.769], [127.1073445, 37.3399197, 56.721], [127.1073459, 37.3398853, 56.724], [127.1073466, 37.3398573, 56.764], [127.1073452, 37.3398544, 56.775], [127.1073417, 37.3398527, 56.784], [127.1073234, 37.3398519, 56.798]]"
30119387,S,분당지사 '97 추가사용자 열배관공사,200,16,75.73,19980930,A,1.4,1.8,1.63,"[[127.1073239, 37.3398482, 56.814], [127.107345, 37.3398497, 56.778], [127.1073487, 37.339851, 56.788], [127.1073503, 37.339854, 56.777], [127.1073501, 37.3398851, 56.745], [127.1073486, 37.3399195, 56.732], [127.1073467, 37.3400078, 56.778], [127.1073462, 37.3401297, 56.862], [127.107346, 37.3402003, 56.806], [127.1073451, 37.3402894, 56.801], [127.1073438, 37.3403554, 56.69], [127.1073427, 37.3404139, 56.767], [127.107342, 37.3404747, 56.661], [127.1073397, 37.3404774, 56.658], [127.1073361, 37.3404785, 56.656], [127.1073148, 37.3404787, 57.095], [127.1072965, 37.3404783, 57.106]]"
30111809,S,분당지사 '97 추가사용자 열배관공사,200,16,5.96,19980930,B,1.6,1.9,1.83,"[[127.1072451, 37.3398281, 57.078], [127.107245, 37.3398351, 57.278], [127.1072444, 37.3398401, 56.982], [127.1072465, 37.3398429, 56.956], [127.1072498, 37.3398445, 56.948], [127.1072602, 37.3398451, 56.863], [127.1072929, 37.3398468, 56.799]]"
30119396,R,2003년 분당지사 열배관공사,125,16,2.4,20040531,A,0.8,0.8,0.8,"[[127.107381, 37.3415757, 57.124], [127.1074004, 37.3415756, 57.197], [127.1074081, 37.3415755, 57.185]]"
30119397,R,2003년 분당지사 열배관공사,125,16,12.8,20040531,A,0.6,0.8,0.73,"[[127.1080331, 37.3424814, 56.73], [127.1079868, 37.3424813, 56.725], [127.1079272, 37.3424818, 56.663], [127.1078886, 37.3424815, 56.724]]"
30119395,S,2003년 분당지사 열배관공사,125,16,12.31,20040531,A,0.6,0.8,0.73,"[[127.1078939, 37.3424781, 56.718], [127.1079267, 37.3424782, 56.703], [127.1079866, 37.342478, 56.762], [127.1080328, 37.342479, 56.728]]"
30121638,S,2003년 분당지사 열배관공사,125,16,3.28,20040531,A,0.8,0.9,0.83,"[[127.1074176, 37.3415795, 57.065], [127.1074002, 37.3415795, 57.159], [127.1073806, 37.3415797, 57.14]]"
60102450,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,25.53,20260302,A,0.7,1.1,0.93,"[[127.1059691, 37.3695434, 40.372], [127.1059691, 37.369549, 40.411], [127.1059688, 37.3696278, 40.724], [127.1059687, 37.3697363, 40.745], [127.1059688, 37.3697671, 40.436], [127.1059685, 37.3697733, 40.405]]"
60102451,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,13.52,20260302,A,0.8,1.0,0.95,"[[127.1059685, 37.3697733, 40.405], [127.1059684, 37.3697802, 40.421], [127.1059676, 37.3698886, 40.408], [127.1059678, 37.3698951, 40.418]]"
60102452,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,27.66,20260302,A,0.7,1.5,0.94,"[[127.1059678, 37.3698951, 40.418], [127.1059673, 37.3699021, 40.488], [127.1059664, 37.3699713, 40.603], [127.1059657, 37.3700289, 40.7], [127.1059656, 37.3700357, 40.66], [127.1059677, 37.3700383, 40.648], [127.1059711, 37.3700399, 40.641], [127.1059794, 37.3700398, 40.632], [127.1060087, 37.3700396, 40.539], [127.1060349, 37.3700395, 40.459], [127.1060923, 37.37004, 40.396], [127.1060994, 37.3700401, 40.396]]"
60102453,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,4.46,20260302,A,1.0,1.2,1.1,"[[127.1059695, 37.3695032, 40.5], [127.1059695, 37.3695091, 40.5], [127.1059693, 37.3695385, 40.381], [127.1059691, 37.3695434, 40.372]]"
60102454,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,22.26,20260302,A,1.1,1.5,1.31,"[[127.1060994, 37.3700401, 40.396], [127.1061076, 37.3700403, 40.436], [127.1061564, 37.370041, 40.553], [127.1061645, 37.370041, 40.561], [127.1061677, 37.3700425, 40.57], [127.1061695, 37.3700451, 40.571], [127.1061698, 37.3700522, 40.57], [127.1061667, 37.3701449, 40.621], [127.1061662, 37.3701513, 40.64], [127.1061643, 37.3701541, 40.628], [127.1061608, 37.3701557, 40.621], [127.1061523, 37.3701552, 40.554], [127.1061311, 37.3701549, 40.537], [127.1061231, 37.3701547, 40.573]]"
60102455,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,6.25,20260302,A,0.6,0.8,0.74,"[[127.1060034, 37.3689654, 40.874], [127.1060036, 37.3689722, 40.912], [127.1060036, 37.368981, 40.986], [127.1060037, 37.3690147, 40.784], [127.1060037, 37.3690216, 40.82]]"
60102456,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,0.63,20260302,A,0.9,0.9,0.9,"[[127.1060037, 37.368934, 40.77], [127.1060039, 37.3689397, 40.747]]"
60102457,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,5.93,20260302,A,1.2,3.0,1.69,"[[127.1061231, 37.3701547, 40.573], [127.1061158, 37.3701546, 40.509], [127.1061077, 37.3701542, 40.547], [127.1061041, 37.3701526, 40.493], [127.1061024, 37.37015, 40.408], [127.1061024, 37.3701443, 40.223], [127.1061019, 37.3701325, 39.709], [127.1061025, 37.3701221, 39.27], [127.1061031, 37.3701213, 38.726]]"
60102458,S,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,28.5,20260302,A,0.7,1.1,0.83,"[[127.1060037, 37.3690216, 40.82], [127.1060035, 37.3690284, 40.767], [127.1060033, 37.3690388, 40.757], [127.1060037, 37.3690456, 40.796], [127.1060014, 37.3690483, 40.788], [127.1059982, 37.3690497, 40.8], [127.1059911, 37.3690494, 40.779], [127.1059818, 37.3690494, 40.794], [127.1059738, 37.3690495, 40.879], [127.1059705, 37.369051, 40.879], [127.1059689, 37.3690538, 40.882], [127.1059688, 37.3690604, 40.804], [127.1059699, 37.36914, 40.694], [127.1059706, 37.3692479, 40.46], [127.1059707, 37.3692548, 40.554]]"
60102460,R,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,29.5,20260302,A,0.6,1.5,0.93,"[[127.1060999, 37.3700454, 40.359], [127.1060923, 37.370045, 40.359], [127.1060338, 37.3700441, 40.455], [127.1060082, 37.3700445, 40.553], [127.1059725, 37.3700444, 40.698], [127.1059642, 37.3700443, 40.714], [127.1059607, 37.3700429, 40.725], [127.1059587, 37.3700401, 40.739], [127.1059588, 37.3700331, 40.773], [127.1059598, 37.3699707, 40.618], [127.1059611, 37.3698966, 40.435], [127.1059614, 37.369889, 40.371]]"
60102461,R,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,19.15,20260302,A,1.1,1.5,1.31,"[[127.1061307, 37.3701487, 40.574], [127.106137, 37.3701489, 40.539], [127.1061459, 37.3701489, 40.546], [127.1061542, 37.3701495, 40.61], [127.1061578, 37.3701479, 40.613], [127.1061599, 37.3701455, 40.634], [127.1061598, 37.3701388, 40.619], [127.1061633, 37.3700578, 40.54], [127.1061636, 37.3700508, 40.534], [127.1061619, 37.3700482, 40.53], [127.1061583, 37.3700467, 40.525], [127.1061503, 37.3700466, 40.509], [127.1061077, 37.3700453, 40.409], [127.1060999, 37.3700454, 40.359]]"
60102462,R,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,2.48,20260302,A,0.8,1.0,0.9,"[[127.1059974, 37.3689613, 40.803], [127.1059977, 37.3689548, 40.693], [127.1059977, 37.3689447, 40.716], [127.1059975, 37.368939, 40.716]]"
60102463,R,2023년 분당사업소 열수송관 추가 및 개선공사,200,16,28.55,20260302,A,0.7,1.1,0.83,"[[127.1059636, 37.3692502, 40.55], [127.1059637, 37.3692434, 40.463], [127.1059631, 37.3691349, 40.696], [127.1059628, 37.3690552, 40.808], [127.1059624, 37.3690483, 40.862], [127.1059645, 37.3690456, 40.866], [127.1059678, 37.3690442, 40.872], [127.1059762, 37.3690442, 40.838], [127.1059853, 37.3690443, 40.824], [127.1059923, 37.3690444, 40.867], [127.1059954, 37.3690427, 40.853], [127.1059974, 37.3690401, 40.852], [127.1059969, 37.3690333, 40.808], [127.105997, 37.3690234, 40.804], [127.105997, 37.3690165, 40.857]]"
60102899,S,2003년 분당지사 열배관공사,250,16,18.76,20040531,A,1.0,1.0,1.0,"[[127.1076971, 37.372472, 40.54], [127.1076033, 37.3724726, 40.54], [127.1076034, 37.3725111, 40.54], [127.1075368, 37.3725142, 38.706]]"
60102903,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),600,16,9.05,19951231,A,0.3,0.3,0.3,"[[127.1082833, 37.371335, 37.306], [127.108297, 37.371261, 40.94]]"
60102902,R,2003년 분당지사 열배관공사,250,16,18.12,20040531,A,1.0,1.0,1.0,"[[127.1076911, 37.3724662, 40.54], [127.107596, 37.3724668, 40.54], [127.107596, 37.3725052, 40.54], [127.1075387, 37.3725086, 38.659]]"
60102596,S,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,128.04,20260302,A,0.6,1.3,0.89,"[[127.1280428, 37.4113673, 29.444], [127.1280341, 37.4113675, 29.332], [127.1279549, 37.4113677, 29.549], [127.1279347, 37.4113679, 29.575], [127.1277987, 37.41137, 29.42], [127.1277918, 37.4113697, 29.39], [127.1277877, 37.411368, 29.409], [127.1277852, 37.4113649, 29.371], [127.1277849, 37.4113592, 29.386], [127.1277844, 37.4113457, 29.284], [127.1277842, 37.4113404, 29.254], [127.127782, 37.4113373, 29.25], [127.1277776, 37.4113353, 29.243], [127.1277709, 37.4113357, 29.259], [127.127635, 37.4113376, 29.189], [127.1274992, 37.4113383, 28.985], [127.1273633, 37.4113388, 29.156], [127.1272276, 37.4113397, 29.178], [127.1270919, 37.4113397, 29.057], [127.1269605, 37.4113392, 28.863], [127.1269536, 37.4113391, 28.929], [127.1269496, 37.4113408, 28.935], [127.1269472, 37.4113441, 28.947], [127.1269475, 37.4113496, 28.86], [127.126947, 37.4113563, 28.866], [127.1269469, 37.411362, 28.932], [127.1269448, 37.4113652, 28.921], [127.1269403, 37.411367, 28.925], [127.1269337, 37.4113671, 28.863], [127.1268664, 37.4113664, 28.773], [127.126734, 37.4113662, 28.447], [127.1266687, 37.4113666, 28.399], [127.1266601, 37.4113659, 28.501]]"
60102597,S,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,8.03,20260302,A,0.6,1.0,0.8,"[[127.1260427, 37.4113443, 28.553], [127.1260337, 37.4113448, 28.537], [127.125959, 37.41135, 28.902], [127.1259524, 37.4113499, 28.858]]"
60102598,S,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,4.23,20260302,A,1.1,1.2,1.15,"[[127.1280904, 37.4113667, 29.455], [127.128082, 37.4113667, 29.365], [127.1280514, 37.4113674, 29.327], [127.1280428, 37.4113673, 29.444]]"
60102599,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,129.33,20260302,A,0.6,1.3,0.91,"[[127.1280493, 37.4113728, 29.298], [127.1280402, 37.4113729, 29.234], [127.1279549, 37.4113747, 29.521], [127.1279265, 37.411374, 29.577], [127.1277912, 37.4113769, 29.258], [127.1277838, 37.4113769, 29.236], [127.1277794, 37.4113753, 29.243], [127.1277773, 37.4113721, 29.272], [127.127777, 37.4113662, 29.293], [127.1277763, 37.4113528, 29.285], [127.1277764, 37.4113466, 29.312], [127.1277742, 37.4113438, 29.31], [127.1277697, 37.4113417, 29.306], [127.1277623, 37.4113417, 29.318], [127.1276272, 37.4113432, 29.108], [127.1274914, 37.4113445, 29.02], [127.1273557, 37.4113453, 29.171], [127.1272197, 37.4113456, 29.174], [127.127084, 37.4113455, 29.06], [127.1269691, 37.4113446, 28.893], [127.1269621, 37.4113449, 28.95], [127.1269581, 37.4113467, 28.943], [127.1269554, 37.41135, 28.942], [127.1269551, 37.4113558, 28.869], [127.126955, 37.4113622, 28.868], [127.1269551, 37.4113679, 28.927], [127.1269527, 37.4113711, 28.923], [127.1269487, 37.4113728, 28.916], [127.1269421, 37.4113729, 28.849], [127.1268733, 37.4113729, 28.862], [127.1267355, 37.4113726, 28.411], [127.1266607, 37.4113725, 28.475], [127.1266527, 37.4113725, 28.483]]"
60102600,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,8.51,20260302,A,0.6,1.0,0.78,"[[127.1260487, 37.4113503, 28.589], [127.1260397, 37.4113507, 28.569], [127.1259591, 37.4113562, 28.886], [127.1259529, 37.4113566, 28.865]]"
60102601,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,3.69,20260302,A,1.2,1.3,1.25,"[[127.1280908, 37.4113723, 29.363], [127.1280823, 37.4113723, 29.254], [127.1280577, 37.4113728, 29.21], [127.1280493, 37.4113728, 29.298]]"
60102602,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,48.34,20260302,A,0.7,3.0,1.3,"[[127.1284948, 37.4113236, 27.157], [127.1284909, 37.4113235, 27.258], [127.1284873, 37.4113246, 27.385], [127.1284847, 37.4113272, 27.569], [127.1284851, 37.4113319, 27.812], [127.1284854, 37.4113417, 28.429], [127.1284872, 37.4113522, 28.603], [127.1284863, 37.4113726, 29.081], [127.1284862, 37.4114002, 29.164], [127.1284863, 37.4114055, 29.259], [127.1284841, 37.4114088, 29.275], [127.1284801, 37.4114105, 29.298], [127.1284729, 37.4114113, 29.261], [127.1284018, 37.4114117, 29.293], [127.1283949, 37.4114116, 29.375], [127.1283908, 37.4114099, 29.369], [127.1283883, 37.4114066, 29.411], [127.1283882, 37.411401, 29.384], [127.1283881, 37.4113908, 29.404], [127.1283876, 37.4113848, 29.558], [127.1283855, 37.4113817, 29.574], [127.1283814, 37.4113801, 29.593], [127.1283743, 37.4113799, 29.552], [127.1282587, 37.411381, 29.775], [127.1281236, 37.4113723, 29.344], [127.1280993, 37.4113722, 29.313], [127.1280908, 37.4113723, 29.363]]"
60102603,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,8.93,20260302,A,1.0,1.2,1.1,"[[127.1264847, 37.4113723, 28.659], [127.126477, 37.4113727, 28.505], [127.1263924, 37.4113729, 28.512], [127.1263841, 37.4113734, 28.494]]"
60102604,S,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,9.61,20260302,A,0.9,1.1,1.03,"[[127.1264929, 37.4113667, 28.771], [127.1264845, 37.4113665, 28.55], [127.126393, 37.4113671, 28.61], [127.1263847, 37.4113671, 28.593]]"
60102605,S,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,32.67,20260302,A,0.8,1.1,0.99,"[[127.1263847, 37.4113671, 28.593], [127.1263762, 37.4113671, 28.593], [127.1263001, 37.411368, 28.567], [127.126293, 37.4113682, 28.654], [127.1262889, 37.4113663, 28.653], [127.1262865, 37.4113632, 28.663], [127.1262857, 37.4113579, 28.586], [127.1262859, 37.4113515, 28.584], [127.1262857, 37.4113466, 28.534], [127.1262838, 37.4113429, 28.42], [127.1262795, 37.4113415, 28.493], [127.1262727, 37.4113414, 28.414], [127.1262612, 37.411341, 28.59], [127.1262328, 37.4113422, 28.692], [127.1261189, 37.4113429, 28.714], [127.1260896, 37.4113428, 28.558], [127.126051, 37.4113439, 28.449], [127.1260427, 37.4113443, 28.553]]"
60102606,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,32.13,20260302,A,0.7,1.2,0.93,"[[127.1263841, 37.4113734, 28.494], [127.1263755, 37.411373, 28.494], [127.1262919, 37.4113748, 28.568], [127.1262849, 37.4113748, 28.674], [127.1262806, 37.4113731, 28.7], [127.1262774, 37.4113696, 28.739], [127.1262778, 37.4113641, 28.619], [127.126277, 37.4113579, 28.651], [127.1262769, 37.4113522, 28.673], [127.1262741, 37.4113492, 28.712], [127.12627, 37.4113474, 28.744], [127.1262643, 37.4113469, 28.596], [127.1262427, 37.4113474, 28.64], [127.1262159, 37.411348, 28.784], [127.1261191, 37.4113488, 28.822], [127.1260904, 37.4113493, 28.6], [127.1260572, 37.4113495, 28.451], [127.1260487, 37.4113503, 28.589]]"
60102607,R,2023년 분당사업소 열수송관 추가 및 개선공사,250,16,14.95,20260302,A,0.5,1.3,0.99,"[[127.1266527, 37.4113725, 28.483], [127.1266436, 37.4113734, 28.314], [127.1266235, 37.4113728, 28.382], [127.1265786, 37.4113726, 28.992], [127.1265394, 37.4113729, 28.95], [127.1264935, 37.4113722, 28.633], [127.1264847, 37.4113723, 28.659]]"
30106727,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),65,16,97.42,19951231,A,0.5,1.2,0.64,"[[127.1253615, 37.3414477, 87.006], [127.1253486, 37.3414351, 86.923], [127.1253211, 37.341405, 86.776], [127.125261, 37.3413401, 86.24], [127.1251886, 37.3412575, 85.503], [127.1251126, 37.3411707, 84.829], [127.1250341, 37.3410836, 84.106], [127.1249716, 37.3410116, 83.67], [127.1249125, 37.340944, 83.353], [127.1248554, 37.3408804, 83.276], [127.1248376, 37.3408597, 83.139], [127.1248208, 37.3408395, 83.161], [127.1248187, 37.3408392, 83.155], [127.124782, 37.3408618, 82.973], [127.1247416, 37.3408866, 82.679], [127.1247155, 37.340902, 82.685], [127.1247132, 37.3409018, 82.651], [127.1247075, 37.3408949, 81.994], [127.1246985, 37.3408831, 81.95]]"
